timestamp,actual,prediction,model
2023-01-06,3895.080078125,3842.0948143313944,ARIMA
2023-01-13,3999.090087890625,3850.7214661924954,ARIMA
2023-01-20,3972.610107421875,3899.493433522148,ARIMA
2023-01-27,4070.56005859375,3912.5572404441336,ARIMA
2023-02-03,4136.47998046875,4176.728628272751,ARIMA
2023-02-10,4090.4599609375,4132.062338529198,ARIMA
2023-02-17,4079.090087890625,4047.4381651936346,ARIMA
2023-02-24,3970.0400390625,4039.4579377131868,ARIMA
2023-03-03,4045.639892578125,3970.166237904461,ARIMA
2023-03-10,3861.590087890625,4032.744198274526,ARIMA
2023-03-17,3916.639892578125,3986.622917627259,ARIMA
2023-03-24,3970.989990234375,3992.4555543991373,ARIMA
2023-03-31,4109.31005859375,3998.699900860607,ARIMA
2023-04-07,4105.02001953125,4127.814997171969,ARIMA
2023-04-14,4137.64013671875,4096.20115730858,ARIMA
2023-04-21,4133.52001953125,4073.57557497615,ARIMA
2023-04-28,4169.47998046875,4063.0855261464967,ARIMA
2023-05-05,4136.25,4181.012255519076,ARIMA
2023-05-12,4124.080078125,4065.8450002061454,ARIMA
2023-05-19,4191.97998046875,4049.9817106413047,ARIMA
2023-05-26,4205.4501953125,4319.568952954009,ARIMA
2023-06-02,4282.3701171875,4212.680218798898,ARIMA
2023-06-09,4298.85986328125,4185.807444769482,ARIMA
2023-06-16,4409.58984375,4138.562592367536,ARIMA
2023-06-23,4348.330078125,4548.293695595061,ARIMA
2023-06-30,4450.3798828125,4375.9742335337,ARIMA
2023-07-07,4398.9501953125,4480.984229832729,ARIMA
2023-07-14,4505.419921875,4371.100799332908,ARIMA
2023-07-21,4536.33984375,4578.3739027015035,ARIMA
2023-07-28,4582.22998046875,4612.339168492239,ARIMA
2023-08-04,4478.02978515625,4614.178086097178,ARIMA
2023-08-11,4464.0498046875,4573.537650539642,ARIMA
2023-08-18,4369.7099609375,4437.56331748019,ARIMA
2023-08-25,4405.7099609375,4334.752968003006,ARIMA
2023-09-01,4515.77001953125,4348.861042911973,ARIMA
2023-09-08,4457.490234375,4520.577211575972,ARIMA
2023-09-15,4450.31982421875,4364.680631934798,ARIMA
2023-09-22,4320.06005859375,4367.866485583874,ARIMA
2023-09-29,4288.0498046875,4224.77280027289,ARIMA
2023-10-06,4308.5,4322.695933952656,ARIMA
2023-10-13,4327.77978515625,4328.573633958961,ARIMA
2023-10-20,4224.16015625,4445.246602876371,ARIMA
2023-10-27,4117.3701171875,4352.344245929191,ARIMA
2023-11-03,4358.33984375,4132.836555568044,ARIMA
2023-11-10,4415.240234375,4421.586557216398,ARIMA
2023-11-17,4514.02001953125,4415.341743643978,ARIMA
2023-11-24,4559.33984375,4473.347776221013,ARIMA
2023-12-01,4594.6298828125,4540.8756336582865,ARIMA
2023-12-08,4604.3701171875,4619.809440158064,ARIMA
2023-12-15,4719.18994140625,4519.881083466949,ARIMA
2023-12-22,4754.6298828125,4747.611834901969,ARIMA
2023-12-29,4769.830078125,4776.225948536274,ARIMA
2024-01-05,4697.240234375,4747.711524330207,ARIMA
2024-01-12,4783.830078125,4743.548454699412,ARIMA
2024-01-19,4839.81005859375,4622.760035596568,ARIMA
2024-01-26,4890.97021484375,4877.050816021561,ARIMA
2024-02-02,4958.60986328125,4959.886188267268,ARIMA
2024-02-09,5026.60986328125,4893.176981120641,ARIMA
2024-02-16,5005.56982421875,4967.201551825172,ARIMA
2024-02-23,5088.7998046875,4972.084856382951,ARIMA
2024-03-01,5137.080078125,5079.317094455691,ARIMA
2024-03-08,5123.68994140625,4979.784396031995,ARIMA
2024-03-15,5117.08984375,5271.7474032635255,ARIMA
2024-03-22,5234.18017578125,5206.485337825845,ARIMA
2024-03-29,5254.35009765625,5293.221017468208,ARIMA
2024-04-05,5204.33984375,5226.808516474326,ARIMA
2024-04-12,5123.41015625,5169.708709436163,ARIMA
2024-04-19,4967.22998046875,5061.688990651241,ARIMA
2024-04-26,5099.9599609375,4919.171819016341,ARIMA
2024-05-03,5127.7900390625,5056.357398648934,ARIMA
2024-05-10,5222.68017578125,5062.554981693258,ARIMA
2024-05-17,5303.27001953125,5168.618198878503,ARIMA
2024-05-24,5304.72021484375,5434.0049347559925,ARIMA
2024-05-31,5277.509765625,5330.944732604268,ARIMA
2024-06-07,5346.990234375,5177.26360562646,ARIMA
2024-06-14,5431.60009765625,5254.224855518591,ARIMA
2024-06-21,5464.6201171875,5512.219535449467,ARIMA
2024-06-28,5460.47998046875,5473.079883958,ARIMA
2024-07-05,5567.18994140625,5477.398298976954,ARIMA
2024-07-12,5615.35009765625,5585.3901994646,ARIMA
2024-07-19,5505.0,5680.452939088211,ARIMA
2024-07-26,5459.10009765625,5639.195909157865,ARIMA
2024-08-02,5346.56005859375,5438.796735588761,ARIMA
2024-08-09,5344.16015625,5422.050415349613,ARIMA
2024-08-16,5554.25,5281.39159708158,ARIMA
2024-08-23,5634.60986328125,5443.7261414848035,ARIMA
2024-08-30,5648.39990234375,5593.814538156321,ARIMA
2024-09-06,5408.419921875,5694.589582261458,ARIMA
2024-09-13,5626.02001953125,5336.152408950946,ARIMA
2024-09-20,5702.5498046875,5428.58927728621,ARIMA
2024-09-27,5738.169921875,5600.814940990189,ARIMA
2024-10-04,5751.06982421875,5763.37268402418,ARIMA
2024-10-11,5815.02978515625,5732.522893018411,ARIMA
2024-10-18,5864.669921875,5848.5235062313,ARIMA
2024-10-25,5808.1201171875,5895.053917534753,ARIMA
2024-11-01,5728.7998046875,5859.157504587409,ARIMA
